VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,election_zone,election_zone_code,total_election_votes,eligible_voters_election,winner_name,winner_party,winner_votes,recall_agree_votes,recall_disagree_votes,recall_valid_votes,recall_invalid_votes,recall_eligible_voters,recall_turnout_rate,recall_case,candidate_1_name,candidate_1_number,candidate_1_party,candidate_1_votes,candidate_2_name,candidate_2_number,candidate_2_party,candidate_2_votes,candidate_3_name,candidate_3_number,candidate_3_party,candidate_3_votes,candidate_4_name,candidate_4_number,candidate_4_party,candidate_4_votes,candidate_5_name,candidate_5_number,candidate_5_party,candidate_5_votes,candidate_6_name,candidate_6_number,candidate_6_party,candidate_6_votes,candidate_7_name,candidate_7_number,candidate_7_party,candidate_7_votes,candidate_8_name,candidate_8_number,candidate_8_party,candidate_8_votes
10017070002,基隆市,信義區,仁義里,基隆市第01選區,1001701,868,1130,林沛祥,中國國民黨,430,246,395,641,5,1070,60.37,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,10,黃傑陽,2,無黨籍及未經政黨推薦,1,謝海菁,3,小民參政歐巴桑聯盟,24,王醒之,4,無黨籍及未經政黨推薦,142,林沛祥,5,中國國民黨,430,鄭文婷,6,民主進步黨,261,,,,,,,,
10017070003,基隆市,信義區,義昭里,基隆市第01選區,1001701,916,1233,林沛祥,中國國民黨,374,285,406,691,3,1198,57.93,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,13,黃傑陽,2,無黨籍及未經政黨推薦,5,謝海菁,3,小民參政歐巴桑聯盟,31,王醒之,4,無黨籍及未經政黨推薦,176,林沛祥,5,中國國民黨,374,鄭文婷,6,民主進步黨,317,,,,,,,,
10017070004,基隆市,信義區,義幸里,基隆市第01選區,1001701,1547,2139,林沛祥,中國國民黨,710,460,719,1179,7,2104,56.37,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,12,黃傑陽,2,無黨籍及未經政黨推薦,7,謝海菁,3,小民參政歐巴桑聯盟,39,王醒之,4,無黨籍及未經政黨推薦,285,林沛祥,5,中國國民黨,710,鄭文婷,6,民主進步黨,494,,,,,,,,
10017070005,基隆市,信義區,義民里,基隆市第01選區,1001701,512,720,林沛祥,中國國民黨,210,160,212,372,1,694,53.75,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,4,黃傑陽,2,無黨籍及未經政黨推薦,1,謝海菁,3,小民參政歐巴桑聯盟,20,王醒之,4,無黨籍及未經政黨推薦,91,林沛祥,5,中國國民黨,210,鄭文婷,6,民主進步黨,186,,,,,,,,
10017070006,基隆市,信義區,義和里,基隆市第01選區,1001701,838,1469,林沛祥,中國國民黨,392,227,387,614,4,1441,42.89,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,9,黃傑陽,2,無黨籍及未經政黨推薦,4,謝海菁,3,小民參政歐巴桑聯盟,38,王醒之,4,無黨籍及未經政黨推薦,140,林沛祥,5,中國國民黨,392,鄭文婷,6,民主進步黨,255,,,,,,,,
10017070007,基隆市,信義區,智慧里,基隆市第01選區,1001701,499,701,林沛祥,中國國民黨,220,150,228,378,2,685,55.47,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,3,黃傑陽,2,無黨籍及未經政黨推薦,3,謝海菁,3,小民參政歐巴桑聯盟,19,王醒之,4,無黨籍及未經政黨推薦,94,林沛祥,5,中國國民黨,220,鄭文婷,6,民主進步黨,160,,,,,,,,
10017070008,基隆市,信義區,智誠里,基隆市第01選區,1001701,941,1406,鄭文婷,民主進步黨,371,298,382,680,3,1355,50.41,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,6,黃傑陽,2,無黨籍及未經政黨推薦,3,謝海菁,3,小民參政歐巴桑聯盟,38,王醒之,4,無黨籍及未經政黨推薦,168,林沛祥,5,中國國民黨,355,鄭文婷,6,民主進步黨,371,,,,,,,,
10017070009,基隆市,信義區,禮儀里,基隆市第01選區,1001701,1034,1464,林沛祥,中國國民黨,476,300,518,818,3,1426,57.57,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,9,黃傑陽,2,無黨籍及未經政黨推薦,6,謝海菁,3,小民參政歐巴桑聯盟,49,王醒之,4,無黨籍及未經政黨推薦,186,林沛祥,5,中國國民黨,476,鄭文婷,6,民主進步黨,308,,,,,,,,
10017070010,基隆市,信義區,禮東里,基隆市第01選區,1001701,1027,1396,林沛祥,中國國民黨,487,307,499,806,8,1377,59.11,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,13,黃傑陽,2,無黨籍及未經政黨推薦,6,謝海菁,3,小民參政歐巴桑聯盟,40,王醒之,4,無黨籍及未經政黨推薦,165,林沛祥,5,中國國民黨,487,鄭文婷,6,民主進步黨,316,,,,,,,,
10017070011,基隆市,信義區,信綠里,基隆市第01選區,1001701,1326,1857,林沛祥,中國國民黨,604,384,588,972,1,1790,54.36,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,21,黃傑陽,2,無黨籍及未經政黨推薦,16,謝海菁,3,小民參政歐巴桑聯盟,43,王醒之,4,無黨籍及未經政黨推薦,229,林沛祥,5,中國國民黨,604,鄭文婷,6,民主進步黨,413,,,,,,,,
10017070012,基隆市,信義區,東光里,基隆市第01選區,1001701,1259,1789,林沛祥,中國國民黨,537,384,599,983,6,1774,55.75,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,16,黃傑陽,2,無黨籍及未經政黨推薦,6,謝海菁,3,小民參政歐巴桑聯盟,39,王醒之,4,無黨籍及未經政黨推薦,211,林沛祥,5,中國國民黨,537,鄭文婷,6,民主進步黨,450,,,,,,,,
10017070013,基隆市,信義區,東明里,基隆市第01選區,1001701,2325,3315,林沛祥,中國國民黨,1168,576,1215,1791,8,3216,55.94,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,23,黃傑陽,2,無黨籍及未經政黨推薦,19,謝海菁,3,小民參政歐巴桑聯盟,97,王醒之,4,無黨籍及未經政黨推薦,380,林沛祥,5,中國國民黨,1168,鄭文婷,6,民主進步黨,638,,,,,,,,
10017070014,基隆市,信義區,東安里,基隆市第01選區,1001701,1782,2570,林沛祥,中國國民黨,805,494,806,1300,8,2490,52.53,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,23,黃傑陽,2,無黨籍及未經政黨推薦,11,謝海菁,3,小民參政歐巴桑聯盟,80,王醒之,4,無黨籍及未經政黨推薦,287,林沛祥,5,中國國民黨,805,鄭文婷,6,民主進步黨,576,,,,,,,,
10017070015,基隆市,信義區,孝岡里,基隆市第01選區,1001701,878,1259,林沛祥,中國國民黨,393,235,421,656,1,1232,53.33,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,22,黃傑陽,2,無黨籍及未經政黨推薦,5,謝海菁,3,小民參政歐巴桑聯盟,62,王醒之,4,無黨籍及未經政黨推薦,128,林沛祥,5,中國國民黨,393,鄭文婷,6,民主進步黨,268,,,,,,,,
10017070016,基隆市,信義區,東信里,基隆市第01選區,1001701,2886,3905,林沛祥,中國國民黨,1358,788,1405,2193,7,3832,57.41,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,34,黃傑陽,2,無黨籍及未經政黨推薦,11,謝海菁,3,小民參政歐巴桑聯盟,111,王醒之,4,無黨籍及未經政黨推薦,515,林沛祥,5,中國國民黨,1358,鄭文婷,6,民主進步黨,857,,,,,,,,
10017070017,基隆市,信義區,孝深里,基隆市第01選區,1001701,3273,4848,林沛祥,中國國民黨,1503,869,1668,2537,17,5035,50.72,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,47,黃傑陽,2,無黨籍及未經政黨推薦,20,謝海菁,3,小民參政歐巴桑聯盟,172,王醒之,4,無黨籍及未經政黨推薦,548,林沛祥,5,中國國民黨,1503,鄭文婷,6,民主進步黨,983,,,,,,,,
10017070018,基隆市,信義區,孝賢里,基隆市第01選區,1001701,2410,3336,林沛祥,中國國民黨,1146,694,1180,1874,10,3309,56.94,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,27,黃傑陽,2,無黨籍及未經政黨推薦,14,謝海菁,3,小民參政歐巴桑聯盟,91,王醒之,4,無黨籍及未經政黨推薦,410,林沛祥,5,中國國民黨,1146,鄭文婷,6,民主進步黨,722,,,,,,,,
10017070019,基隆市,信義區,孝德里,基隆市第01選區,1001701,1746,2625,林沛祥,中國國民黨,788,518,986,1504,10,2850,53.12,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,28,黃傑陽,2,無黨籍及未經政黨推薦,13,謝海菁,3,小民參政歐巴桑聯盟,89,王醒之,4,無黨籍及未經政黨推薦,306,林沛祥,5,中國國民黨,788,鄭文婷,6,民主進步黨,522,,,,,,,,
10017070020,基隆市,信義區,孝忠里,基隆市第01選區,1001701,5287,7275,林沛祥,中國國民黨,2324,1430,2428,3858,25,7245,53.6,第11屆立法委員(基隆市選舉區)林沛祥罷免案各投開票所投開票結果表,邱紹祐,1,家庭基本收入,79,黃傑陽,2,無黨籍及未經政黨推薦,30,謝海菁,3,小民參政歐巴桑聯盟,234,王醒之,4,無黨籍及未經政黨推薦,1004,林沛祥,5,中國國民黨,2324,鄭文婷,6,民主進步黨,1616,,,,,,,,
10018010001,新竹市,東區,南門里,新竹市第01選區,1001801,512,681,林志潔,民主進步黨,210,195,198,393,4,660,60.151515151515156,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,1,楊清華,2,司法改革黨,0,柯美蘭,3,無黨籍及未經政黨推薦,83,王榮德,4,無黨籍及未經政黨推薦,1,林志潔,5,民主進步黨,210,邱顯智,6,時代力量,53,鄭正鈐,7,中國國民黨,164,,,,
10018010002,新竹市,東區,福德里,新竹市第01選區,1001801,1050,1399,鄭正鈐,中國國民黨,393,402,468,870,7,1399,62.68763402430307,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,1,楊清華,2,司法改革黨,3,柯美蘭,3,無黨籍及未經政黨推薦,176,王榮德,4,無黨籍及未經政黨推薦,2,林志潔,5,民主進步黨,347,邱顯智,6,時代力量,128,鄭正鈐,7,中國國民黨,393,,,,
10018010003,新竹市,東區,南市里,新竹市第01選區,1001801,574,817,林志潔,民主進步黨,267,265,203,468,5,787,60.101651842439644,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,1,柯美蘭,3,無黨籍及未經政黨推薦,78,王榮德,4,無黨籍及未經政黨推薦,1,林志潔,5,民主進步黨,267,邱顯智,6,時代力量,57,鄭正鈐,7,中國國民黨,170,,,,
10018010004,新竹市,東區,關帝里,新竹市第01選區,1001801,328,448,林志潔,民主進步黨,150,140,110,250,3,432,58.56481481481482,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,2,柯美蘭,3,無黨籍及未經政黨推薦,50,王榮德,4,無黨籍及未經政黨推薦,0,林志潔,5,民主進步黨,150,邱顯智,6,時代力量,28,鄭正鈐,7,中國國民黨,98,,,,
10018010005,新竹市,東區,東門里,新竹市第01選區,1001801,393,506,林志潔,民主進步黨,162,163,130,293,2,487,60.57494866529775,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,1,柯美蘭,3,無黨籍及未經政黨推薦,64,王榮德,4,無黨籍及未經政黨推薦,0,林志潔,5,民主進步黨,162,邱顯智,6,時代力量,50,鄭正鈐,7,中國國民黨,116,,,,
10018010006,新竹市,東區,榮光里,新竹市第01選區,1001801,172,275,林志潔,民主進步黨,89,79,56,135,1,252,53.96825396825397,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,0,柯美蘭,3,無黨籍及未經政黨推薦,12,王榮德,4,無黨籍及未經政黨推薦,1,林志潔,5,民主進步黨,89,邱顯智,6,時代力量,11,鄭正鈐,7,中國國民黨,59,,,,
10018010007,新竹市,東區,成功里,新竹市第01選區,1001801,395,542,林志潔,民主進步黨,173,171,133,304,3,504,60.912698412698404,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,0,柯美蘭,3,無黨籍及未經政黨推薦,46,王榮德,4,無黨籍及未經政黨推薦,3,林志潔,5,民主進步黨,173,邱顯智,6,時代力量,36,鄭正鈐,7,中國國民黨,137,,,,
10018010008,新竹市,東區,下竹里,新竹市第01選區,1001801,312,417,鄭正鈐,中國國民黨,135,101,145,246,2,393,63.104325699745544,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,0,柯美蘭,3,無黨籍及未經政黨推薦,48,王榮德,4,無黨籍及未經政黨推薦,0,林志潔,5,民主進步黨,95,邱顯智,6,時代力量,34,鄭正鈐,7,中國國民黨,135,,,,
10018010009,新竹市,東區,竹蓮里,新竹市第01選區,1001801,479,679,林志潔,民主進步黨,194,197,196,393,1,637,61.852433281004714,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,1,柯美蘭,3,無黨籍及未經政黨推薦,66,王榮德,4,無黨籍及未經政黨推薦,0,林志潔,5,民主進步黨,194,邱顯智,6,時代力量,52,鄭正鈐,7,中國國民黨,166,,,,
10018010010,新竹市,東區,寺前里,新竹市第01選區,1001801,535,732,林志潔,民主進步黨,201,223,242,465,4,758,61.87335092348285,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,1,柯美蘭,3,無黨籍及未經政黨推薦,99,王榮德,4,無黨籍及未經政黨推薦,2,林志潔,5,民主進步黨,201,邱顯智,6,時代力量,63,鄭正鈐,7,中國國民黨,169,,,,
10018010011,新竹市,東區,育賢里,新竹市第01選區,1001801,744,1659,鄭正鈐,中國國民黨,253,257,306,563,2,1740,32.4712643678161,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,1,柯美蘭,3,無黨籍及未經政黨推薦,138,王榮德,4,無黨籍及未經政黨推薦,1,林志潔,5,民主進步黨,239,邱顯智,6,時代力量,112,鄭正鈐,7,中國國民黨,253,,,,
10018010012,新竹市,東區,中正里,新竹市第01選區,1001801,389,527,林志潔,民主進步黨,140,132,156,288,1,523,55.25812619502868,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,1,柯美蘭,3,無黨籍及未經政黨推薦,70,王榮德,4,無黨籍及未經政黨推薦,2,林志潔,5,民主進步黨,140,邱顯智,6,時代力量,59,鄭正鈐,7,中國國民黨,117,,,,
10018010013,新竹市,東區,公園里,新竹市第01選區,1001801,2271,3103,鄭正鈐,中國國民黨,925,703,1113,1816,15,3055,59.93453355155482,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,3,楊清華,2,司法改革黨,6,柯美蘭,3,無黨籍及未經政黨推薦,424,王榮德,4,無黨籍及未經政黨推薦,3,林志潔,5,民主進步黨,614,邱顯智,6,時代力量,296,鄭正鈐,7,中國國民黨,925,,,,
10018010014,新竹市,東區,頂竹里,新竹市第01選區,1001801,1998,2673,林志潔,民主進步黨,694,757,834,1591,12,2605,61.53550863723608,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,3,柯美蘭,3,無黨籍及未經政黨推薦,343,王榮德,4,無黨籍及未經政黨推薦,4,林志潔,5,民主進步黨,694,邱顯智,6,時代力量,262,鄭正鈐,7,中國國民黨,692,,,,
10018010015,新竹市,東區,南大里,新竹市第01選區,1001801,950,1310,林志潔,民主進步黨,362,367,388,755,10,1260,60.71428571428571,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,7,柯美蘭,3,無黨籍及未經政黨推薦,152,王榮德,4,無黨籍及未經政黨推薦,0,林志潔,5,民主進步黨,362,邱顯智,6,時代力量,119,鄭正鈐,7,中國國民黨,310,,,,
10018010016,新竹市,東區,振興里,新竹市第01選區,1001801,3856,5296,鄭正鈐,中國國民黨,1398,1262,1759,3021,11,5251,57.741382593791656,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,4,楊清華,2,司法改革黨,13,柯美蘭,3,無黨籍及未經政黨推薦,742,王榮德,4,無黨籍及未經政黨推薦,7,林志潔,5,民主進步黨,1188,邱顯智,6,時代力量,504,鄭正鈐,7,中國國民黨,1398,,,,
10018010017,新竹市,東區,親仁里,新竹市第01選區,1001801,1353,1783,鄭正鈐,中國國民黨,586,381,629,1010,3,1736,58.35253456221198,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,0,楊清華,2,司法改革黨,6,柯美蘭,3,無黨籍及未經政黨推薦,222,王榮德,4,無黨籍及未經政黨推薦,0,林志潔,5,民主進步黨,371,邱顯智,6,時代力量,168,鄭正鈐,7,中國國民黨,586,,,,
10018010018,新竹市,東區,文華里,新竹市第01選區,1001801,3284,4370,鄭正鈐,中國國民黨,1207,1102,1503,2605,23,4392,59.83606557377049,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,4,楊清華,2,司法改革黨,4,柯美蘭,3,無黨籍及未經政黨推薦,617,王榮德,4,無黨籍及未經政黨推薦,6,林志潔,5,民主進步黨,1035,邱顯智,6,時代力量,411,鄭正鈐,7,中國國民黨,1207,,,,
10018010019,新竹市,東區,復中里,新竹市第01選區,1001801,2894,3939,鄭正鈐,中國國民黨,1101,1068,1334,2402,9,3976,60.638832997987926,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,1,楊清華,2,司法改革黨,3,柯美蘭,3,無黨籍及未經政黨推薦,477,王榮德,4,無黨籍及未經政黨推薦,3,林志潔,5,民主進步黨,960,邱顯智,6,時代力量,349,鄭正鈐,7,中國國民黨,1101,,,,
10018010020,新竹市,東區,三民里,新竹市第01選區,1001801,3344,4443,林志潔,民主進步黨,1141,1204,1465,2669,12,4505,59.511653718091004,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,3,楊清華,2,司法改革黨,4,柯美蘭,3,無黨籍及未經政黨推薦,627,王榮德,4,無黨籍及未經政黨推薦,3,林志潔,5,民主進步黨,1141,邱顯智,6,時代力量,440,鄭正鈐,7,中國國民黨,1126,,,,
10018010021,新竹市,東區,東園里,新竹市第01選區,1001801,4447,5678,鄭正鈐,中國國民黨,1353,1579,1918,3497,21,5687,61.86038333040267,第11屆立法委員(新竹市選舉區)鄭正鈐罷免案各投開票所投開票結果表,趙福龍,1,制度救世島,1,楊清華,2,司法改革黨,10,柯美蘭,3,無黨籍及未經政黨推薦,1005,王榮德,4,無黨籍及未經政黨推薦,2,林志潔,5,民主進步黨,1280,邱顯智,6,時代力量,796,鄭正鈐,7,中國國民黨,1353,,,,
